Student_ID,Age,Gender,Attendance_Percentage,Previous_Grade,Current_Grade,Assignments_Submitted,Behavior_Score,Parent_Education,Family_Income,Internet_Access,Study_Hours,Academic_Risk
4030,21,Female,75.1,93.4,63.0,5,1,High School,Medium,Yes,3.2,0
4031,17,Male,77.5,77.6,55.2,9,5,Graduate,Medium,Yes,2.5,0
4032,15,Female,78.6,85.8,53.2,1,2,Graduate,Low,Yes,2.1,0
4033,17,Female,92.8,62.4,63.6,6,5,Postgraduate,Low,Yes,2.2,0
4034,19,Male,73.2,65.7,66.8,3,5,High School,High,Yes,0.6,1
4035,15,Male,71.5,56.0,61.4,4,5,Postgraduate,Low,No,4.0,1
4036,18,Male,61.9,54.3,41.0,2,5,None,Low,Yes,3.9,1
4037,20,Female,75.3,71.0,57.8,4,2,Graduate,Medium,Yes,2.7,0
4038,20,Male,81.1,59.5,54.0,3,4,None,Low,Yes,3.0,0
4039,17,Female,57.3,98.3,63.3,9,1,High School,Medium,No,2.3,1
4040,21,Male,73.9,77.6,100.0,5,5,Graduate,Low,Yes,1.2,1
4041,18,Female,91.9,93.2,70.3,1,5,None,Low,Yes,1.0,1
4042,15,Male,85.8,31.6,84.5,2,1,Graduate,High,Yes,2.1,0
4043,18,Male,82.5,93.4,51.4,9,1,Postgraduate,Medium,Yes,2.4,0
4044,18,Female,85.5,30.0,63.4,0,4,High School,Low,Yes,4.7,0
4045,21,Male,71.1,46.1,83.9,6,3,High School,Medium,Yes,4.0,0
4046,15,Male,69.5,38.7,36.1,8,4,High School,Medium,Yes,5.3,1
4047,19,Male,93.3,68.6,59.0,1,3,Graduate,Medium,Yes,4.0,0
4048,21,Male,87.9,64.7,73.6,6,2,None,Medium,Yes,0.6,1
4049,18,Male,69.0,76.9,61.8,2,4,None,Low,Yes,0.8,1
4050,18,Male,55.5,63.7,53.3,4,2,High School,Medium,Yes,1.4,1
4051,19,Male,69.3,83.4,54.3,5,1,Graduate,Low,Yes,2.5,1
4052,18,Female,84.5,51.0,68.4,7,4,Graduate,Low,No,1.8,1
4053,18,Female,70.1,83.7,36.3,3,1,Graduate,Medium,Yes,4.0,1
4054,18,Male,82.0,64.5,65.1,1,5,None,Medium,No,4.8,0
4055,20,Male,95.0,100.0,75.3,2,1,High School,Medium,Yes,1.2,1
4056,21,Male,76.9,78.1,56.8,7,5,None,Low,Yes,0.5,1
4057,16,Female,80.8,60.4,36.5,6,3,Postgraduate,High,Yes,5.5,1
4058,21,Female,86.2,64.5,54.3,5,5,Graduate,High,Yes,3.3,0
4059,19,Male,65.0,49.9,60.9,4,3,Postgraduate,Medium,Yes,2.2,1
4060,18,Female,68.7,70.4,44.7,4,5,High School,Low,Yes,5.4,1
4061,21,Male,86.7,60.4,63.5,0,5,High School,Medium,Yes,4.9,0
4062,20,Male,78.4,75.9,65.9,5,2,None,Low,No,2.1,1
4063,19,Male,79.5,44.9,83.4,8,2,High School,Medium,Yes,4.3,0
4064,17,Male,78.4,60.1,60.2,7,1,High School,Medium,No,4.7,0
4065,21,Female,89.7,47.6,64.9,9,2,None,Low,No,4.3,1
4066,17,Female,83.2,48.5,53.6,0,3,None,Low,Yes,4.9,0
4067,18,Male,83.4,74.1,54.9,5,2,None,Low,Yes,1.6,0
4068,20,Female,92.7,81.9,75.0,2,1,None,Medium,Yes,3.0,0
4069,20,Female,97.3,30.0,59.0,5,4,High School,Low,Yes,5.5,0
4070,21,Male,100.0,92.9,77.1,8,3,Postgraduate,Medium,Yes,2.4,0
4071,19,Female,71.1,86.1,62.2,5,4,None,Low,Yes,2.0,0
4072,19,Male,100.0,44.8,43.6,7,3,High School,Low,Yes,3.2,1
4073,20,Male,64.8,77.4,51.2,5,1,High School,Medium,Yes,0.6,1
4074,19,Male,100.0,58.1,100.0,5,2,High School,Medium,Yes,3.5,0
4075,20,Male,70.4,63.5,61.3,6,4,High School,Medium,Yes,0.5,1
4076,21,Female,77.2,74.0,35.5,9,4,High School,Low,Yes,4.9,1
4077,16,Male,78.2,72.2,43.6,3,2,None,Low,No,0.6,1
4078,20,Female,67.6,56.4,50.9,7,1,None,High,No,4.3,1
4079,17,Male,79.0,56.3,47.8,3,2,Graduate,Medium,Yes,1.9,1
4080,19,Male,68.2,57.2,44.3,6,5,Graduate,Medium,No,1.4,1
4081,20,Female,63.2,82.1,87.9,0,5,None,Low,Yes,3.0,1
4082,20,Male,77.5,37.1,74.3,8,5,None,Low,No,3.4,1
4083,21,Female,97.1,62.6,59.6,9,4,None,Medium,Yes,3.1,0
4084,19,Female,75.0,88.6,53.0,8,4,Postgraduate,High,Yes,3.5,0
4085,16,Male,89.3,75.6,60.3,6,1,None,High,Yes,4.0,0
4086,21,Male,67.9,80.8,93.3,7,3,High School,High,Yes,0.0,1
4087,16,Male,62.6,62.8,48.3,1,2,Postgraduate,Low,No,3.2,1
4088,21,Male,83.4,47.5,36.2,9,3,Postgraduate,High,Yes,1.0,1
4089,19,Male,99.1,65.8,74.3,9,4,High School,High,Yes,1.1,1
4090,15,Male,80.5,54.7,80.1,6,2,High School,Low,Yes,1.3,1
4091,19,Female,87.9,98.5,87.7,0,4,Graduate,Medium,Yes,0.0,1
4092,19,Female,95.9,62.6,57.0,2,1,High School,Medium,Yes,3.0,0
4093,16,Male,77.6,74.6,57.2,5,2,None,Low,No,0.3,1
4094,16,Female,76.2,90.5,97.2,4,4,None,Medium,Yes,3.6,0
4095,19,Female,83.7,48.5,73.1,4,5,Graduate,High,Yes,5.3,0
4096,19,Male,85.8,30.8,61.6,8,5,Postgraduate,High,No,5.3,0
4097,19,Male,61.2,72.4,71.6,5,4,Postgraduate,High,Yes,1.4,1
4098,16,Female,81.5,75.2,55.6,2,3,Graduate,Medium,Yes,1.2,1
4099,19,Male,78.0,58.8,68.1,1,1,None,Medium,Yes,4.2,0
4100,19,Female,68.5,47.7,67.8,8,1,Graduate,Medium,Yes,3.1,1
4101,18,Male,77.2,69.6,77.2,9,4,None,Medium,Yes,2.9,0
4102,15,Female,64.0,64.6,46.3,3,1,None,Low,Yes,1.0,1
4103,17,Female,59.9,69.8,69.0,4,2,High School,Medium,Yes,3.2,1
4104,15,Female,78.8,48.0,43.2,8,1,Graduate,Low,No,4.3,1
4105,18,Female,88.8,69.9,94.9,4,5,Graduate,Low,Yes,1.8,0
4106,17,Male,73.8,77.3,55.9,6,4,None,Low,No,3.7,1
4107,21,Male,66.5,42.4,34.9,1,2,None,High,Yes,3.2,1
4108,19,Female,68.3,86.9,100.0,1,1,High School,Low,Yes,2.0,1
4109,18,Female,84.6,68.8,54.1,3,5,None,Medium,Yes,2.9,0
4110,21,Male,98.0,77.8,64.6,7,3,None,High,Yes,1.4,1
4111,19,Male,87.2,45.8,34.2,1,1,Postgraduate,Medium,Yes,4.3,1
4112,16,Female,93.6,75.2,62.1,9,5,Graduate,Low,Yes,1.5,0
4113,20,Female,65.4,40.3,91.4,6,5,High School,Medium,No,2.1,1
4114,18,Female,77.1,50.8,75.0,0,5,High School,Low,Yes,4.4,0
4115,16,Female,90.2,69.0,34.1,8,5,None,Low,Yes,2.2,1
4116,18,Female,61.2,60.9,50.0,9,3,Graduate,High,Yes,1.6,1
4117,18,Male,70.1,65.4,78.6,5,4,Postgraduate,Low,No,3.3,1
4118,16,Female,89.3,93.9,73.8,0,5,High School,Medium,Yes,5.7,0
4119,17,Male,81.1,65.2,54.7,9,4,None,Medium,Yes,4.7,0
4120,15,Male,66.4,75.6,69.8,5,3,Graduate,Low,No,3.9,1
4121,19,Male,58.4,64.0,42.6,4,3,Postgraduate,Medium,No,4.5,1
4122,18,Female,94.0,63.6,40.8,4,2,Graduate,Low,Yes,3.8,1
4123,19,Male,53.4,50.3,25.0,4,2,High School,Low,Yes,3.3,1
4124,20,Male,85.6,70.5,78.7,3,5,None,Medium,Yes,4.4,0
4125,16,Male,71.6,100.0,61.2,6,4,None,Low,No,3.5,1
4126,19,Male,90.6,66.3,63.1,8,3,High School,Medium,Yes,2.9,0
4127,16,Female,65.5,61.0,25.0,3,1,High School,Low,Yes,3.3,1
4128,19,Female,100.0,82.1,62.2,1,2,Graduate,Medium,Yes,3.5,0
4129,15,Male,82.8,80.3,72.4,1,2,High School,Medium,Yes,3.5,0
4130,15,Male,84.8,71.6,27.5,1,1,Graduate,Medium,Yes,3.5,1
4131,15,Female,68.7,60.4,63.8,6,4,None,High,Yes,1.5,1
4132,15,Female,76.4,82.2,61.9,3,4,Postgraduate,Medium,Yes,2.7,0
4133,15,Female,76.7,66.8,55.1,3,4,None,High,No,1.1,1
4134,15,Male,99.6,78.7,85.2,0,5,None,Low,No,3.4,1
4135,16,Female,82.8,52.7,81.2,3,5,Postgraduate,High,No,3.5,0
4136,18,Male,84.5,56.2,100.0,5,1,Postgraduate,Medium,No,5.0,0
4137,19,Male,84.4,66.5,42.4,1,3,Postgraduate,Medium,Yes,3.5,1
4138,15,Female,85.5,46.5,70.3,3,1,None,High,Yes,2.4,0
4139,16,Male,61.3,59.5,88.5,6,3,High School,Medium,Yes,2.4,1
4140,16,Female,100.0,45.8,51.2,8,1,None,High,Yes,4.0,0
4141,16,Male,67.5,41.8,91.8,1,5,High School,Medium,Yes,2.0,1
4142,18,Female,77.5,100.0,69.2,7,4,Graduate,Medium,Yes,3.2,0
4143,19,Male,96.4,55.9,33.3,5,2,None,Medium,No,4.4,1
4144,18,Male,100.0,57.2,41.1,7,1,Postgraduate,Low,Yes,6.0,1
4145,17,Female,87.7,66.2,53.1,1,1,None,Medium,Yes,4.7,0
4146,21,Female,71.9,49.1,61.5,0,2,None,High,Yes,2.2,0
4147,16,Female,79.5,57.5,84.1,6,1,Postgraduate,Medium,No,1.9,0
4148,17,Female,80.0,92.5,61.5,8,4,Graduate,Medium,No,3.9,0
4149,20,Male,80.4,70.4,83.4,8,2,Graduate,Medium,Yes,2.7,0
4150,15,Female,63.2,79.8,64.8,1,2,Graduate,Low,Yes,0.8,1
4151,21,Female,93.1,88.6,63.2,3,4,Graduate,Low,Yes,6.9,0
4152,15,Male,79.6,68.2,58.0,0,4,None,Low,No,3.3,1
4153,18,Female,69.3,61.7,79.7,6,2,None,Low,Yes,4.9,1
4154,21,Female,72.0,43.5,65.2,1,4,Postgraduate,Medium,Yes,2.5,0
4155,19,Male,81.2,59.3,50.5,3,4,High School,High,Yes,3.0,0
4156,17,Female,61.2,62.6,68.6,1,4,Postgraduate,Low,Yes,3.2,1
4157,19,Female,88.5,52.9,55.2,0,2,Graduate,Low,Yes,2.6,0
4158,18,Female,80.8,88.2,54.3,6,1,High School,Low,No,1.9,1
4159,15,Female,96.8,81.5,83.1,5,3,Postgraduate,Low,No,6.3,1
4160,21,Female,78.9,79.8,60.3,1,2,Graduate,Medium,No,3.5,0
4161,19,Female,65.0,63.3,99.3,3,3,High School,Low,Yes,0.6,1
4162,19,Male,63.6,49.5,75.5,2,4,High School,Low,Yes,3.2,1
4163,15,Female,73.3,84.9,50.0,2,4,Graduate,High,No,0.8,1
4164,21,Male,74.6,70.0,48.8,2,1,High School,Low,Yes,1.7,1
4165,17,Male,71.2,76.6,41.9,3,4,Postgraduate,Medium,No,3.2,1
4166,15,Male,79.5,74.3,73.3,0,3,Postgraduate,Medium,Yes,3.8,0
4167,19,Male,70.9,69.7,48.4,0,2,Postgraduate,Low,No,0.0,1
4168,17,Female,81.1,95.0,25.0,6,2,High School,High,No,5.6,1
4169,17,Female,71.8,55.1,34.9,4,1,High School,Medium,Yes,2.0,1
4170,15,Female,85.6,60.4,44.2,2,3,Graduate,Low,Yes,2.7,1
4171,19,Male,74.3,89.6,68.7,8,4,Graduate,Low,Yes,5.3,0
4172,18,Female,93.0,66.2,61.6,4,5,High School,Medium,Yes,5.6,0
4173,19,Female,85.8,63.1,79.0,9,1,Postgraduate,Medium,Yes,2.1,0
4174,16,Female,80.3,61.2,47.6,2,1,High School,Medium,Yes,4.6,1
4175,21,Male,75.5,75.2,57.5,8,5,None,Low,Yes,3.2,0
4176,20,Male,59.8,61.6,92.7,0,2,Postgraduate,Low,Yes,7.0,1
4177,18,Female,95.0,59.9,57.2,8,2,None,Medium,No,2.0,0
4178,17,Male,69.8,74.9,66.8,4,2,Graduate,High,Yes,5.5,1
4179,18,Male,79.1,66.4,51.8,5,5,High School,Medium,No,2.1,0
4180,21,Female,82.1,49.9,59.2,1,4,None,Low,Yes,1.4,1
4181,17,Male,75.8,65.5,71.1,7,4,High School,High,No,2.5,0
4182,21,Male,94.3,85.9,74.2,2,3,None,Medium,Yes,0.5,1
4183,17,Female,63.3,76.5,65.0,0,3,High School,Medium,Yes,1.6,1
4184,18,Male,98.8,87.8,58.6,6,2,Postgraduate,Low,Yes,2.5,0
4185,17,Male,86.1,54.0,65.2,2,5,Graduate,Medium,No,2.6,0
4186,17,Male,75.0,81.1,50.5,3,1,Postgraduate,High,Yes,4.4,0
4187,16,Male,75.2,55.3,59.3,4,4,Graduate,Low,Yes,4.2,0
4188,19,Male,51.4,46.5,68.6,0,5,Postgraduate,Medium,No,2.9,1
4189,19,Male,67.8,53.0,79.8,8,3,Graduate,Medium,Yes,0.4,1
4190,20,Male,73.8,67.0,47.5,6,4,Postgraduate,Low,Yes,0.0,1
4191,20,Male,80.1,80.4,60.0,1,4,High School,Medium,Yes,2.2,0
4192,16,Female,93.1,69.7,45.9,0,5,Postgraduate,Low,Yes,1.7,1
4193,20,Female,100.0,62.7,55.4,1,3,None,Medium,Yes,2.1,0
4194,21,Female,81.3,49.5,80.0,2,5,None,High,Yes,5.4,0
4195,18,Female,80.5,75.6,53.9,2,1,High School,High,Yes,2.1,0
4196,15,Male,72.1,79.5,61.4,7,4,High School,High,Yes,1.7,0
4197,21,Female,57.4,69.5,42.0,4,5,High School,Medium,Yes,3.0,1
4198,15,Female,70.7,49.2,53.5,8,5,None,Medium,No,2.2,0
4199,15,Male,75.5,77.1,36.7,2,1,Postgraduate,Medium,No,3.9,1
4200,16,Male,89.7,83.4,67.7,5,5,High School,Low,Yes,3.4,0
4201,21,Male,84.2,88.0,69.3,3,4,Postgraduate,Low,No,5.8,1
4202,16,Male,80.7,58.4,68.7,7,2,Graduate,Medium,No,2.6,0
4203,17,Male,71.0,71.5,69.8,0,2,Postgraduate,Low,Yes,5.9,0
4204,15,Female,54.2,57.0,68.8,3,3,Postgraduate,High,No,4.0,1
4205,18,Male,54.9,51.2,37.1,6,1,None,Medium,Yes,3.8,1
4206,20,Female,58.0,88.7,49.6,8,3,Postgraduate,Low,No,0.0,1
4207,18,Female,74.5,73.5,25.0,0,2,None,Low,Yes,0.0,1
4208,20,Male,89.9,84.4,55.1,7,1,Graduate,High,Yes,0.6,1
4209,15,Female,89.6,46.6,48.2,1,5,None,High,Yes,3.3,1
4210,15,Female,87.5,69.3,62.3,3,5,Graduate,Low,Yes,4.1,0
4211,15,Male,71.8,72.6,100.0,3,4,Graduate,Medium,Yes,3.8,0
4212,16,Female,91.7,52.5,76.3,7,2,High School,Medium,Yes,3.1,0
4213,21,Female,66.8,87.3,89.0,1,5,Postgraduate,Medium,Yes,4.4,1
4214,20,Female,88.2,61.3,77.0,6,1,Postgraduate,Medium,Yes,4.8,0
4215,21,Male,57.9,71.8,61.3,2,5,High School,Low,Yes,2.5,1
4216,16,Male,63.9,56.7,62.8,8,3,High School,Medium,Yes,3.8,1
4217,16,Male,97.8,47.1,77.7,4,3,Postgraduate,Low,Yes,3.6,0
4218,19,Female,75.6,78.7,67.2,7,3,High School,Low,Yes,4.2,0
4219,18,Male,69.8,70.7,58.1,4,3,High School,Low,No,3.5,1
4220,18,Female,91.2,68.6,87.2,0,3,Graduate,Low,No,3.4,1
4221,17,Male,92.6,60.8,70.6,8,4,High School,Medium,Yes,2.1,0
4222,16,Female,72.8,70.3,38.8,9,3,High School,Low,No,3.3,1
4223,20,Male,81.3,84.0,59.9,6,4,None,Medium,No,2.5,0
4224,19,Male,79.6,54.7,63.9,3,4,Postgraduate,Medium,Yes,1.4,1
4225,19,Female,44.1,73.4,56.1,6,5,None,High,Yes,3.4,1
4226,21,Male,61.2,68.0,56.5,4,1,High School,Medium,Yes,1.5,1
4227,18,Female,89.3,62.2,55.9,9,3,High School,High,Yes,2.9,0
4228,16,Male,68.0,40.3,32.7,8,1,None,Low,No,2.5,1
4229,17,Male,84.4,64.8,29.6,1,2,High School,Medium,Yes,2.2,1
4230,16,Female,81.2,75.1,51.9,3,4,Graduate,Low,No,5.1,1
4231,21,Female,92.6,69.9,56.2,5,2,None,Medium,Yes,5.5,0
4232,15,Female,61.6,43.4,40.2,4,4,None,Low,Yes,2.6,1
4233,16,Male,82.7,83.7,45.6,0,3,Postgraduate,Medium,Yes,4.5,1
4234,21,Female,77.2,89.7,58.7,8,2,None,Low,Yes,0.6,1
4235,15,Male,68.5,63.4,80.5,8,5,Graduate,Low,Yes,1.2,1
4236,15,Female,68.4,99.7,79.4,2,2,High School,Medium,No,2.9,1
4237,17,Female,80.7,52.6,80.0,3,4,None,High,No,1.4,1
4238,20,Female,85.6,45.9,45.8,3,4,None,Low,Yes,3.6,1
4239,18,Female,78.8,49.8,59.2,9,1,Postgraduate,High,Yes,3.4,0
4240,16,Female,79.1,68.7,84.0,7,2,Postgraduate,Low,Yes,2.9,0
4241,15,Female,72.0,38.3,33.0,5,5,High School,Medium,No,6.6,1
4242,16,Male,72.8,60.3,55.2,1,3,None,High,Yes,3.6,0
4243,20,Female,68.5,100.0,66.8,3,1,Graduate,Low,Yes,3.9,1
4244,18,Male,71.8,42.4,34.0,0,2,High School,Medium,Yes,3.7,1
4245,20,Female,85.1,56.8,70.3,2,1,Graduate,Low,Yes,1.6,0
4246,18,Female,86.5,49.5,89.3,3,2,None,Low,Yes,5.9,0
4247,19,Female,62.7,60.7,83.8,7,3,High School,Medium,No,0.9,1
4248,18,Male,67.2,59.8,60.0,2,3,Postgraduate,Medium,No,3.4,1
4249,17,Male,69.5,55.0,76.8,4,5,Postgraduate,High,No,4.1,1
4250,20,Female,77.2,62.7,33.8,0,1,Graduate,Low,Yes,4.5,1
4251,15,Male,57.8,74.5,67.7,3,5,High School,Medium,Yes,2.5,1
4252,19,Female,67.5,85.8,57.8,1,2,Graduate,Medium,No,4.1,1
4253,17,Female,61.4,60.7,60.5,3,3,Postgraduate,High,Yes,1.4,1
4254,16,Male,82.8,65.1,64.8,4,3,None,Low,Yes,5.5,0
4255,20,Male,77.6,71.9,69.6,2,4,Postgraduate,High,Yes,2.8,0
4256,21,Male,72.4,46.5,38.3,5,4,None,Medium,Yes,2.3,1
4257,21,Male,65.2,62.7,46.3,1,5,Graduate,Medium,Yes,2.0,1
4258,15,Female,72.6,57.4,58.6,4,1,Graduate,Low,No,3.4,1
4259,18,Male,71.2,79.3,32.8,3,2,Graduate,High,No,0.6,1
4260,15,Male,97.6,91.3,65.3,4,5,None,Medium,Yes,4.3,0
4261,21,Female,90.0,53.3,77.2,8,3,Graduate,Medium,Yes,2.1,0
4262,16,Male,69.7,84.2,86.7,5,3,Graduate,Medium,Yes,5.0,1
4263,19,Male,80.0,43.1,64.6,6,3,High School,Low,Yes,1.1,1
4264,19,Male,89.3,68.0,95.1,7,2,None,Low,No,3.2,1
4265,20,Male,69.7,68.9,62.4,8,5,Graduate,High,Yes,3.8,1
4266,19,Female,61.0,42.7,41.6,4,2,Graduate,Low,Yes,4.0,1
4267,20,Female,56.4,52.6,62.0,7,3,None,High,Yes,2.2,1
4268,20,Male,93.3,51.1,59.5,1,4,None,Medium,No,1.1,1
4269,20,Male,75.7,45.3,71.8,9,5,Postgraduate,Low,Yes,2.3,0
4270,21,Female,81.5,30.0,67.6,8,4,Postgraduate,Medium,Yes,4.7,0
4271,21,Male,71.1,61.9,66.4,1,5,High School,Medium,Yes,6.1,0
4272,18,Male,62.8,63.7,79.4,4,3,Graduate,Medium,Yes,0.6,1
4273,17,Male,65.0,63.6,55.7,5,4,None,High,Yes,1.9,1
4274,20,Male,61.9,76.5,72.2,3,4,Graduate,Low,No,0.4,1
4275,20,Male,88.2,35.9,67.8,7,5,Postgraduate,High,Yes,2.2,0
4276,17,Male,95.9,59.3,64.9,9,4,Postgraduate,Medium,Yes,2.0,0
4277,15,Male,78.4,100.0,61.9,2,4,Postgraduate,High,Yes,1.2,1
4278,20,Male,59.8,78.3,41.4,4,3,None,Low,Yes,5.5,1
4279,18,Male,84.0,78.4,58.7,1,5,Graduate,Low,No,4.7,1
4280,19,Female,93.2,49.8,59.8,2,5,None,Medium,Yes,3.4,0
4281,19,Female,89.7,62.1,50.7,7,1,Graduate,Low,Yes,2.8,0
4282,16,Female,77.7,30.5,39.9,4,5,High School,High,No,4.3,1
4283,16,Male,75.2,73.8,53.5,2,3,Postgraduate,Low,Yes,1.5,0
4284,19,Male,77.6,86.0,55.0,4,4,Postgraduate,Low,Yes,3.4,0
4285,19,Female,92.7,43.3,40.2,8,1,Postgraduate,Low,No,2.1,1
4286,21,Male,87.1,47.6,40.2,2,4,Postgraduate,Low,No,6.5,1
4287,18,Female,73.4,64.5,27.4,9,5,None,Medium,Yes,1.0,1
4288,17,Male,73.1,67.3,68.0,6,2,Postgraduate,Medium,Yes,2.6,0
4289,16,Female,72.2,56.9,79.6,7,4,Graduate,Low,Yes,1.1,1
4290,21,Female,65.2,52.8,63.3,4,5,Graduate,Low,No,4.1,1
4291,21,Female,94.2,52.9,56.1,2,3,Postgraduate,Low,No,4.1,1
4292,17,Male,68.5,64.3,39.4,5,5,Postgraduate,Low,Yes,2.0,1
4293,21,Female,83.9,73.8,25.5,2,1,None,Medium,Yes,1.1,1
4294,18,Male,70.1,64.3,62.4,8,2,None,Medium,No,2.4,0
4295,19,Male,72.3,62.8,73.5,1,2,Graduate,Medium,Yes,2.0,0
4296,20,Male,76.6,38.6,48.8,2,2,Graduate,High,Yes,3.1,1
4297,17,Male,84.5,78.0,80.9,6,3,High School,High,Yes,5.4,0
4298,19,Male,74.9,64.2,51.3,9,2,Graduate,Medium,Yes,4.0,0
4299,19,Male,64.3,58.5,81.4,7,4,High School,Medium,No,4.1,1
4300,15,Male,78.2,68.8,49.7,4,3,Postgraduate,High,No,3.0,1
4301,17,Female,68.8,52.3,25.0,4,5,Postgraduate,Medium,Yes,7.0,1
4302,21,Female,96.5,58.8,73.6,4,1,Postgraduate,Low,No,3.2,1
4303,20,Female,74.9,66.6,47.3,3,3,Graduate,Medium,Yes,4.1,1
4304,17,Male,70.0,54.8,36.8,8,1,Graduate,High,No,4.6,1
4305,21,Male,100.0,40.3,71.2,5,3,Postgraduate,High,Yes,2.9,0
4306,19,Male,86.9,37.9,47.9,7,5,None,Low,No,3.3,1
4307,20,Male,67.2,71.7,39.0,7,1,Postgraduate,High,Yes,2.1,1
4308,21,Female,68.5,64.5,85.3,4,3,High School,High,Yes,3.0,1
4309,18,Male,83.7,64.0,59.5,8,1,None,Low,No,5.2,1
4310,21,Female,78.5,47.6,38.6,1,2,None,High,Yes,4.7,1
4311,15,Male,88.7,64.7,55.1,7,2,Graduate,High,No,4.0,0
4312,19,Female,70.0,59.0,99.3,2,2,Graduate,Low,Yes,4.4,0
4313,21,Male,86.4,56.0,64.9,6,4,High School,Medium,Yes,2.9,0
4314,16,Female,51.1,63.9,52.1,8,2,Postgraduate,Low,No,4.4,1
4315,16,Male,76.1,69.4,71.5,4,2,Postgraduate,Medium,Yes,2.8,0
4316,15,Female,70.6,91.2,55.3,7,5,Graduate,High,Yes,0.5,1
4317,18,Male,72.5,73.5,54.3,3,1,Graduate,Medium,Yes,5.7,0
4318,19,Female,76.8,77.9,51.8,0,1,Postgraduate,Medium,Yes,2.7,0
4319,17,Female,91.7,81.6,77.5,0,2,None,High,Yes,4.6,0
4320,15,Male,64.2,53.5,66.3,5,1,High School,High,Yes,2.5,1
4321,18,Female,51.7,60.2,87.2,7,3,High School,Low,Yes,0.0,1
4322,17,Male,65.5,51.4,68.2,9,2,High School,High,Yes,2.9,1
4323,16,Male,90.3,54.8,89.0,1,2,Graduate,Low,No,0.2,1
4324,16,Male,58.3,58.6,74.1,3,4,None,Low,Yes,4.1,1
4325,17,Female,71.1,54.4,58.6,2,3,High School,Medium,Yes,2.7,0
4326,15,Female,88.1,68.4,60.7,8,2,None,Medium,Yes,4.8,0
4327,16,Male,77.3,71.5,94.1,2,2,Graduate,Medium,Yes,3.3,0
4328,19,Male,91.5,45.4,85.2,7,1,Graduate,Low,Yes,1.5,0
4329,20,Female,53.6,60.3,89.3,6,2,Postgraduate,Low,Yes,4.0,1
4330,21,Female,74.1,60.5,45.9,0,2,None,High,No,0.7,1
4331,17,Female,94.0,42.9,31.1,7,2,None,Low,No,2.5,1
4332,17,Male,64.5,53.5,48.7,8,2,None,Low,Yes,0.2,1
4333,16,Male,90.4,78.1,65.8,7,4,Postgraduate,High,Yes,3.5,0
4334,15,Male,75.2,77.9,52.0,9,3,High School,Medium,Yes,3.4,0
4335,19,Male,83.2,40.6,63.5,9,4,High School,Low,Yes,3.2,0
4336,15,Male,93.2,72.1,55.3,0,1,Graduate,Low,No,1.6,1
4337,18,Female,83.2,42.9,33.0,6,5,Postgraduate,High,Yes,5.0,1
4338,18,Male,70.9,59.0,70.3,8,2,None,High,Yes,4.4,0
4339,20,Female,84.7,63.5,63.5,4,1,Postgraduate,Low,Yes,3.4,0
4340,16,Female,70.1,76.3,85.6,1,5,Graduate,Medium,Yes,2.1,0
4341,16,Male,81.3,62.4,65.7,7,2,High School,Low,Yes,2.5,0
4342,16,Female,63.0,49.8,76.3,8,2,High School,High,Yes,3.0,1
4343,20,Male,78.3,47.2,49.1,6,5,Graduate,Low,No,1.3,1
4344,18,Female,92.3,67.5,68.9,4,4,Postgraduate,Medium,Yes,4.3,0
4345,15,Male,74.4,55.5,76.7,7,5,Graduate,Medium,No,4.9,0
4346,20,Male,91.1,58.9,72.5,5,5,None,Medium,Yes,5.6,0
4347,20,Female,100.0,79.6,59.1,3,3,None,High,Yes,2.5,0
4348,15,Male,77.7,71.5,69.0,0,2,Graduate,Medium,Yes,5.1,0
4349,16,Female,85.4,88.8,73.6,5,2,None,High,Yes,5.2,0
4350,19,Male,83.7,49.7,83.4,7,4,None,Low,Yes,2.1,0
4351,15,Male,80.7,54.4,53.5,2,4,High School,Low,No,1.5,1
4352,18,Male,87.5,67.8,44.0,6,3,Postgraduate,Medium,Yes,4.6,1
4353,17,Female,75.0,92.3,48.9,6,3,High School,Medium,No,2.2,1
4354,17,Female,70.0,53.1,65.5,8,3,High School,Medium,Yes,1.9,0
4355,21,Male,59.7,65.6,63.1,0,4,Postgraduate,High,Yes,4.2,1
4356,21,Female,73.9,84.8,73.7,4,5,High School,Medium,Yes,0.9,1
4357,20,Male,88.8,65.7,77.1,7,2,None,High,Yes,2.3,0
4358,17,Female,66.7,80.3,31.0,2,2,Graduate,Medium,Yes,0.2,1
4359,19,Female,81.0,94.4,54.8,4,1,Graduate,Low,Yes,1.7,0
4360,16,Male,76.5,69.4,66.6,0,4,Postgraduate,Low,Yes,2.0,0
4361,18,Male,70.6,71.9,82.0,8,4,Graduate,High,Yes,1.9,0
4362,21,Male,55.8,76.1,62.1,3,3,Graduate,Low,Yes,2.4,1
4363,19,Male,94.4,51.4,86.2,4,1,Graduate,Low,Yes,0.0,1
4364,18,Male,84.2,42.8,72.4,2,1,Graduate,Low,No,1.5,1
4365,18,Female,100.0,67.4,69.5,1,4,High School,Medium,No,5.0,0
4366,16,Female,91.0,55.6,61.1,6,3,None,Medium,Yes,3.4,0
4367,20,Male,94.1,80.8,62.6,4,2,None,Low,No,2.2,1
4368,17,Male,57.0,69.7,68.6,9,3,Graduate,Medium,Yes,2.0,1
4369,16,Male,56.8,80.5,59.7,2,2,Postgraduate,Low,Yes,4.1,1
